编号,片段名,文本,语言,中文,label,音频路径,answer
57791,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_05_09,080_00_05_13,520.wav",
57792,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_05_09,080_00_05_13,520.wav",
57793,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_05_15,200_00_05_17,120.wav",
57794,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_05_15,200_00_05_17,120.wav",
57795,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_05_17,960_00_05_20,000.wav",
57796,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_05_17,960_00_05_20,000.wav",
57797,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_05_22,840_00_05_25,520.wav",
57798,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_05_22,840_00_05_25,520.wav",
57799,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_06_02,640_00_06_04,400.wav",
57800,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_06_02,640_00_06_04,400.wav",
57801,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_06_08,760_00_06_13,080.wav",
57802,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_06_08,760_00_06_13,080.wav",
57803,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_06_24,960_00_06_28,440.wav",
57804,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_06_24,960_00_06_28,440.wav",
57805,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_06_32,160_00_06_34,840.wav",
57806,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_06_32,160_00_06_34,840.wav",
57807,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_06_35,360_00_06_38,200.wav",
57808,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_06_35,360_00_06_38,200.wav",
57809,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_06_38,960_00_06_41,080.wav",
57810,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_06_38,960_00_06_41,080.wav",
57811,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_06_46,400_00_06_47,640.wav",
57812,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_06_46,400_00_06_47,640.wav",
57813,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_07_03,400_00_07_05,160.wav",
57814,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_07_03,400_00_07_05,160.wav",
57815,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_07_06,080_00_07_07,280.wav",
57816,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_07_06,080_00_07_07,280.wav",
57817,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_07_08,160_00_07_14,160.wav",
57818,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_07_08,160_00_07_14,160.wav",
57819,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_07_15,080_00_07_17,080.wav",
57820,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_07_15,080_00_07_17,080.wav",
57821,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_07_19,000_00_07_23,840.wav",
57822,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_07_19,000_00_07_23,840.wav",
57823,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_07_25,480_00_07_26,840.wav",
57824,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_07_25,480_00_07_26,840.wav",
57825,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_09_15,560_00_09_16,480.wav",
57826,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_09_15,560_00_09_16,480.wav",
57827,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_09_16,680_00_09_20,240.wav",
57828,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_09_16,680_00_09_20,240.wav",
57829,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_09_20,480_00_09_22,240.wav",
57830,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_09_20,480_00_09_22,240.wav",
57831,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_09_22,600_00_09_23,720.wav",
57832,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_09_22,600_00_09_23,720.wav",
57833,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_09_23,920_00_09_25,680.wav",
57834,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_09_23,920_00_09_25,680.wav",
57835,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_09_25,920_00_09_28,240.wav",
57836,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_09_25,920_00_09_28,240.wav",
57837,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_09_28,240_00_09_29,240.wav",
57838,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_09_28,240_00_09_29,240.wav",
57839,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_09_29,240_00_09_30,040.wav",
57840,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_09_29,240_00_09_30,040.wav",
57841,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_09_34,880_00_09_36,160.wav",
57842,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_09_34,880_00_09_36,160.wav",
57843,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_10_22,120_00_10_26,240.wav",
57844,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_10_22,120_00_10_26,240.wav",
57845,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_10_37,440_00_10_43,240.wav",
57846,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_10_37,440_00_10_43,240.wav",
57847,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_10_49,240_00_10_56,880.wav",
57848,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_10_49,240_00_10_56,880.wav",
57849,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_10_57,640_00_11_01,400.wav",
57850,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_10_57,640_00_11_01,400.wav",
57851,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_11_03,080_00_11_05,600.wav",
57852,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_11_03,080_00_11_05,600.wav",
57853,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_11_08,880_00_11_13,600.wav",
57854,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_11_08,880_00_11_13,600.wav",
57855,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_11_17,000_00_11_28,000.wav",
57856,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_11_17,000_00_11_28,000.wav",
57857,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_11_31,400_00_11_38,840.wav",
57858,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_11_31,400_00_11_38,840.wav",
57859,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_11_45,560_00_11_47,080.wav",
57860,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_11_45,560_00_11_47,080.wav",
57861,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_11_51,000_00_11_54,480.wav",
57862,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_11_51,000_00_11_54,480.wav",
57863,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_11_56,720_00_12_05,960.wav",
57864,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_11_56,720_00_12_05,960.wav",
57865,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_12_07,840_00_12_18,080.wav",
57866,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_12_07,840_00_12_18,080.wav",
57867,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_12_19,760_00_12_23,960.wav",
57868,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_12_19,760_00_12_23,960.wav",
57869,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_12_25,000_00_12_31,000.wav",
57870,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_12_25,000_00_12_31,000.wav",
57871,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_12_34,480_00_12_42,840.wav",
57872,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_12_34,480_00_12_42,840.wav",
57873,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_12_48,120_00_12_52,640.wav",
57874,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_12_48,120_00_12_52,640.wav",
57875,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_12_58,600_00_13_02,480.wav",
57876,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_12_58,600_00_13_02,480.wav",
57877,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_13_07,200_00_13_11,480.wav",
57878,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_13_07,200_00_13_11,480.wav",
57879,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_13_25,880_00_13_27,400.wav",
57880,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_13_25,880_00_13_27,400.wav",
57881,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_13_27,960_00_13_30,400.wav",
57882,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_13_27,960_00_13_30,400.wav",
57883,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_13_31,640_00_13_33,720.wav",
57884,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_13_31,640_00_13_33,720.wav",
57885,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_13_35,080_00_13_39,240.wav",
57886,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_13_35,080_00_13_39,240.wav",
57887,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_13_43,240_00_13_48,240.wav",
57888,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_13_43,240_00_13_48,240.wav",
57889,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_13_54,640_00_13_57,360.wav",
57890,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_13_54,640_00_13_57,360.wav",
57891,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_13_57,360_00_14_00,080.wav",
57892,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_13_57,360_00_14_00,080.wav",
57893,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_14_25,320_00_14_26,480.wav",
57894,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_14_25,320_00_14_26,480.wav",
57895,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_14_29,720_00_14_31,120.wav",
57896,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_14_29,720_00_14_31,120.wav",
57897,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_14_32,200_00_14_34,880.wav",
57898,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_14_32,200_00_14_34,880.wav",
57899,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_14_36,240_00_14_37,520.wav",
57900,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_14_36,240_00_14_37,520.wav",
57901,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_14_40,360_00_14_42,280.wav",
57902,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_14_40,360_00_14_42,280.wav",
57903,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_14_42,840_00_14_47,720.wav",
57904,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_14_42,840_00_14_47,720.wav",
57905,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_14_48,480_00_14_49,600.wav",
57906,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_14_48,480_00_14_49,600.wav",
57907,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_14_56,640_00_14_58,080.wav",
57908,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_14_56,640_00_14_58,080.wav",
57909,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_14_58,680_00_14_59,400_chinesetts.wav",
57910,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_14_58,680_00_14_59,400_chinesetts.wav",
57911,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_15_06,120_00_15_07,480_chinesetts.wav",
57912,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_15_06,120_00_15_07,480_chinesetts.wav",
57913,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_15_12,240_00_15_19,120.wav",
57914,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_15_12,240_00_15_19,120.wav",
57915,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_15_19,720_00_15_23,120.wav",
57916,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_15_19,720_00_15_23,120.wav",
57917,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_15_23,120_00_15_25,960.wav",
57918,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_15_23,120_00_15_25,960.wav",
57919,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_15_25,960_00_15_30,000.wav",
57920,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_15_25,960_00_15_30,000.wav",
57921,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_15_30,000_00_15_34,240.wav",
57922,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_15_30,000_00_15_34,240.wav",
57923,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_15_35,000_00_15_42,040.wav",
57924,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_15_35,000_00_15_42,040.wav",
57925,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_15_42,040_00_15_43,640.wav",
57926,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_15_42,040_00_15_43,640.wav",
57927,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_15_44,200_00_15_45,480.wav",
57928,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_15_44,200_00_15_45,480.wav",
57929,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_15_46,800_00_15_48,240.wav",
57930,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_15_46,800_00_15_48,240.wav",
57931,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_15_50,640_00_15_58,400.wav",
57932,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_15_50,640_00_15_58,400.wav",
57933,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_15_58,400_00_16_01,000.wav",
57934,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_15_58,400_00_16_01,000.wav",
57935,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_16_02,880_00_16_05,240.wav",
57936,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_16_02,880_00_16_05,240.wav",
57937,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_16_06,000_00_16_06,920.wav",
57938,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_16_06,000_00_16_06,920.wav",
57939,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_16_09,720_00_16_10,520.wav",
57940,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_16_09,720_00_16_10,520.wav",
57941,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_16_35,080_00_16_39,720.wav",
57942,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_16_35,080_00_16_39,720.wav",
57943,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_16_40,840_00_16_46,840.wav",
57944,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_16_40,840_00_16_46,840.wav",
57945,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_16_50,760_00_16_52,000.wav",
57946,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_16_50,760_00_16_52,000.wav",
57947,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_16_52,000_00_16_53,080.wav",
57948,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_16_52,000_00_16_53,080.wav",
57949,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_16_53,080_00_16_56,840.wav",
57950,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_16_53,080_00_16_56,840.wav",
57951,电视剧8 EP14,,英语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_16_58,240_00_16_59,480.wav",
57952,电视剧8 EP14,,泰语,,测试集a,"/alg_2025_audios_final/电视剧8 EP14/电视剧8 EP14_00_16_58,240_00_16_59,480.wav",
